ethnicity,simulation,year,prevalence,ethnicity_label
0,9,-10,9.138025611440028,Chinese_Male
0,9,-9,9.358837846060238,Chinese_Male
0,9,-8,9.307044410413475,Chinese_Male
0,9,-7,9.525645226576202,Chinese_Male
0,9,-6,9.486557313403864,Chinese_Male
0,9,-5,9.74721466194122,Chinese_Male
0,9,-4,9.850462853073818,Chinese_Male
0,9,-3,9.896041583366653,Chinese_Male
0,9,-2,9.989280585724975,Chinese_Male
0,9,-1,10.298141719420054,Chinese_Male
0,11,-61,4.94770180714875,Chinese_Male
0,11,-60,5.236144953082068,Chinese_Male
0,11,-59,5.302243061715879,Chinese_Male
0,11,-58,5.415001117262954,Chinese_Male
0,11,-57,5.5758728301150775,Chinese_Male
0,11,-56,5.575888051668461,Chinese_Male
0,11,-55,5.53557577039701,Chinese_Male
0,11,-54,5.731895934809206,Chinese_Male
0,11,-53,5.722386028577909,Chinese_Male
0,11,-52,5.787630751388362,Chinese_Male
0,11,-51,5.961631327099521,Chinese_Male
0,11,-50,6.0624392351733825,Chinese_Male
0,11,-49,5.9997022480273925,Chinese_Male
0,11,-48,6.273525721455458,Chinese_Male
0,11,-47,6.371673981981226,Chinese_Male
0,11,-46,6.606631530895962,Chinese_Male
0,11,-45,6.746923925928954,Chinese_Male
0,11,-44,6.810064609334243,Chinese_Male
0,11,-43,6.895666258444278,Chinese_Male
0,11,-42,7.035418761116697,Chinese_Male
0,11,-41,7.264361671662307,Chinese_Male
0,11,-40,7.429251970736687,Chinese_Male
0,11,-39,7.597183045971644,Chinese_Male
0,11,-38,7.824416908275008,Chinese_Male
0,11,-37,8.023934564218925,Chinese_Male
0,11,-36,8.232138326023126,Chinese_Male
0,11,-35,8.429077440350973,Chinese_Male
0,11,-34,8.635286149678294,Chinese_Male
0,11,-33,9.022011800869166,Chinese_Male
0,11,-32,9.068309933125592,Chinese_Male
0,11,-31,9.4075503851705,Chinese_Male
0,11,-30,9.62605926673511,Chinese_Male
0,11,-29,9.85789183222958,Chinese_Male
0,11,-28,9.98013562572779,Chinese_Male
0,11,-27,10.062439961575407,Chinese_Male
0,11,-26,10.13455383874187,Chinese_Male
0,11,-25,10.305231807461222,Chinese_Male
0,11,-24,10.396646020600059,Chinese_Male
0,11,-23,10.51473518252222,Chinese_Male
0,11,-22,10.628221200724335,Chinese_Male
0,11,-21,10.752725808992107,Chinese_Male
0,11,-20,10.813232374694753,Chinese_Male
0,11,-19,10.887061112585124,Chinese_Male
0,11,-18,10.850617240029884,Chinese_Male
0,11,-17,10.76912064707777,Chinese_Male
0,11,-16,10.859972985141827,Chinese_Male
0,11,-15,10.962954900039911,Chinese_Male
0,11,-14,11.067648832915973,Chinese_Male
0,11,-13,10.939947299563286,Chinese_Male
0,11,-12,11.156326067971087,Chinese_Male
0,11,-11,11.116943496681788,Chinese_Male
0,11,-10,11.256549454290957,Chinese_Male
0,11,-9,11.326817766960755,Chinese_Male
0,11,-8,11.44333843797856,Chinese_Male
0,11,-7,11.647809409995952,Chinese_Male
0,11,-6,11.905270309618558,Chinese_Male
0,11,-5,12.2261165827965,Chinese_Male
0,11,-4,12.226046364427566,Chinese_Male
0,11,-3,12.331067572970813,Chinese_Male
0,11,-2,12.53766963978723,Chinese_Male
0,11,-1,12.740453338778845,Chinese_Male
0,12,-61,4.971655177920315,Chinese_Male
0,12,-60,5.212815594380216,Chinese_Male
0,12,-59,5.236345203396274,Chinese_Male
0,12,-58,5.278446756213223,Chinese_Male
0,12,-57,5.312560951823678,Chinese_Male
0,12,-56,5.386915440736754,Chinese_Male
0,12,-55,5.561431962955128,Chinese_Male
0,12,-54,5.5449110090260625,Chinese_Male
0,12,-53,5.661147652528918,Chinese_Male
0,12,-52,5.783170149653189,Chinese_Male
0,12,-51,5.95285131041749,Chinese_Male
0,12,-50,6.053797126498866,Chinese_Male
0,12,-49,6.069886641570429,Chinese_Male
0,12,-48,6.296918529230376,Chinese_Male
0,12,-47,6.4367767814016,Chinese_Male
0,12,-46,6.58380711291862,Chinese_Male
0,12,-45,6.675387319625557,Chinese_Male
0,12,-44,6.794012600826678,Chinese_Male
0,12,-43,6.9707265041678195,Chinese_Male
0,12,-42,7.132085685561829,Chinese_Male
0,12,-41,7.201359323392962,Chinese_Male
0,12,-40,7.491635002552033,Chinese_Male
0,12,-39,7.699923411727346,Chinese_Male
0,12,-38,7.948145001939022,Chinese_Male
0,12,-37,8.163003897601055,Chinese_Male
0,12,-36,8.320948272737159,Chinese_Male
0,12,-35,8.423683406152795,Chinese_Male
0,12,-34,8.70657850179122,Chinese_Male
0,12,-33,8.997279440342012,Chinese_Male
0,12,-32,9.229368719582649,Chinese_Male
0,12,-31,9.47710713478359,Chinese_Male
0,12,-30,9.833127425220553,Chinese_Male
0,12,-29,9.930325607064018,Chinese_Male
0,12,-28,9.915062675525721,Chinese_Male
0,12,-27,10.033278441059421,Chinese_Male
0,12,-26,10.206820606352593,Chinese_Male
0,12,-25,10.439513144076988,Chinese_Male
0,12,-24,10.467383240454788,Chinese_Male
0,12,-23,10.731301651102756,Chinese_Male
0,12,-22,10.776222315085667,Chinese_Male
0,12,-21,10.966240221214932,Chinese_Male
0,12,-20,10.974859893536657,Chinese_Male
0,12,-19,10.931281507031043,Chinese_Male
0,12,-18,10.854174819452844,Chinese_Male
0,12,-17,10.957016570630973,Chinese_Male
0,12,-16,10.959027465105809,Chinese_Male
0,12,-15,11.12260077645949,Chinese_Male
0,12,-14,11.201082088870203,Chinese_Male
0,12,-13,11.17396672133262,Chinese_Male
0,12,-12,11.19720534403627,Chinese_Male
0,12,-11,11.411270668516366,Chinese_Male
0,12,-10,11.443811829685815,Chinese_Male
0,12,-9,11.600623668999086,Chinese_Male
0,12,-8,11.588820826952526,Chinese_Male
0,12,-7,12.062219309573832,Chinese_Male
0,12,-6,11.982917596816462,Chinese_Male
0,12,-5,12.0616396780952,Chinese_Male
0,12,-4,12.257694437851095,Chinese_Male
0,12,-3,12.405037984806079,Chinese_Male
0,12,-2,12.52351192282022,Chinese_Male
0,12,-1,12.611803144782522,Chinese_Male
0,13,-61,4.9317328933010405,Chinese_Male
0,13,-60,5.3165016330551085,Chinese_Male
0,13,-59,5.289570396654416,Chinese_Male
0,13,-58,5.340516920326737,Chinese_Male
0,13,-57,5.466159547493661,Chinese_Male
0,13,-56,5.551967468006219,Chinese_Male
0,13,-55,5.594339844392732,Chinese_Male
0,13,-54,5.671876082088691,Chinese_Male
0,13,-53,5.831254252665003,Chinese_Male
0,13,-52,5.983897227736022,Chinese_Male
0,13,-51,6.088941568988981,Chinese_Male
0,13,-50,6.187749810953873,Chinese_Male
0,13,-49,6.263425423764861,Chinese_Male
0,13,-48,6.437275375879889,Chinese_Male
0,13,-47,6.501879580821976,Chinese_Male
0,13,-46,6.704154044071877,Chinese_Male
0,13,-45,6.820504435269591,Chinese_Male
0,13,-44,6.848188129539709,Chinese_Male
0,13,-43,6.883814640698456,Chinese_Male
0,13,-42,7.050885469027918,Chinese_Male
0,13,-41,7.298726588900132,Chinese_Male
0,13,-40,7.389553677763285,Chinese_Male
0,13,-39,7.668167298675583,Chinese_Male
0,13,-38,7.798563276763125,Chinese_Male
0,13,-37,8.066021336163516,Chinese_Male
0,13,-36,8.170515097690942,Chinese_Male
0,13,-35,8.407501303558265,Chinese_Male
0,13,-34,8.601422282424654,Chinese_Male
0,13,-33,8.855951665901141,Chinese_Male
0,13,-32,8.949266482266028,Chinese_Male
0,13,-31,9.165840680265012,Chinese_Male
0,13,-30,9.526875358889141,Chinese_Male
0,13,-29,9.654387417218544,Chinese_Male
0,13,-28,9.706144256455921,Chinese_Male
0,13,-27,9.824001646768217,Chinese_Male
0,13,-26,10.015829863381397,Chinese_Male
0,13,-25,10.231204916762787,Chinese_Male
0,13,-24,10.263798071116785,Chinese_Male
0,13,-23,10.495677333287134,Chinese_Male
0,13,-22,10.535938152946093,Chinese_Male
0,13,-21,10.630217539683928,Chinese_Male
0,13,-20,10.739445898701709,Chinese_Male
0,13,-19,10.87821703369594,Chinese_Male
0,13,-18,10.911096090220214,Chinese_Male
0,13,-17,10.894384596113238,Chinese_Male
0,13,-16,10.987843313822603,Chinese_Male
0,13,-15,11.073618518921664,Chinese_Male
0,13,-14,11.03840318777532,Chinese_Male
0,13,-13,11.140798614310196,Chinese_Male
0,13,-12,11.17304940817957,Chinese_Male
0,13,-11,11.396273105620338,Chinese_Male
0,13,-10,11.500558004047894,Chinese_Male
0,13,-9,11.532172193489505,Chinese_Male
0,13,-8,11.699846860643186,Chinese_Male
0,13,-7,11.867543031167479,Chinese_Male
0,13,-6,12.149859264291955,Chinese_Male
0,13,-5,12.147794247224454,Chinese_Male
0,13,-4,12.400110768256981,Chinese_Male
0,13,-3,12.542982806877248,Chinese_Male
0,13,-2,12.73992273931598,Chinese_Male
0,13,-1,12.70165407392281,Chinese_Male
0,14,-61,4.915763979453331,Chinese_Male
0,14,-60,5.153196122142154,Chinese_Male
0,14,-59,5.198327208211887,Chinese_Male
0,14,-58,5.258584303696899,Chinese_Male
0,14,-57,5.405207723815097,Chinese_Male
0,14,-56,5.518478650879081,Chinese_Male
0,14,-55,5.547328585196155,Chinese_Male
0,14,-54,5.641866155728433,Chinese_Male
0,14,-53,5.774552052619642,Chinese_Male
0,14,-52,5.9013760956353005,Chinese_Male
0,14,-51,5.9396812853944425,Chinese_Male
0,14,-50,6.049476072161608,Chinese_Male
0,14,-49,6.054999042940088,Chinese_Male
0,14,-48,6.237373200348766,Chinese_Male
0,14,-47,6.493479219606443,Chinese_Male
0,14,-46,6.5962567954517155,Chinese_Male
0,14,-45,6.775538568450312,Chinese_Male
0,14,-44,6.88831815080862,Chinese_Male
0,14,-43,7.063564176510094,Chinese_Male
0,14,-42,7.143685716495243,Chinese_Male
0,14,-41,7.315909047519044,Chinese_Male
0,14,-40,7.465169473903098,Chinese_Male
0,14,-39,7.737283544729419,Chinese_Male
0,14,-38,7.879817547229044,Chinese_Male
0,14,-37,8.067851195813281,Chinese_Male
0,14,-36,8.177764889259434,Chinese_Male
0,14,-35,8.335580847582575,Chinese_Male
0,14,-34,8.59963997362183,Chinese_Male
0,14,-33,8.836519096915522,Chinese_Male
0,14,-32,9.073561850075277,Chinese_Male
0,14,-31,9.42146173509312,Chinese_Male
0,14,-30,9.559936661504462,Chinese_Male
0,14,-29,9.721647350993377,Chinese_Male
0,14,-28,9.853414617439551,Chinese_Male
0,14,-27,10.000686153423906,Chinese_Male
0,14,-26,10.132833201417805,Chinese_Male
0,14,-25,10.310396474254135,Chinese_Male
0,14,-24,10.565725229033315,Chinese_Male
0,14,-23,10.603094301703079,Chinese_Male
0,14,-22,10.788410642150717,Chinese_Male
0,14,-21,10.78072769911969,Chinese_Male
0,14,-20,10.911614342685477,Chinese_Male
0,14,-19,10.991421243477491,Chinese_Male
0,14,-18,11.051620477427159,Chinese_Male
0,14,-17,11.089438459611324,Chinese_Male
0,14,-16,11.074290859972985,Chinese_Male
0,14,-15,11.026450419070425,Chinese_Male
0,14,-14,11.182803560657296,Chinese_Male
0,14,-13,11.12605723341134,Chinese_Male
0,14,-12,11.161900514707249,Chinese_Male
0,14,-11,11.328784072588205,Chinese_Male
0,14,-10,11.4324625948134,Chinese_Male
0,14,-9,11.676680864009734,Chinese_Male
0,14,-8,11.734303215926493,Chinese_Male
0,14,-7,11.936932595747962,Chinese_Male
0,14,-6,12.079976705813841,Chinese_Male
0,14,-5,12.235906874743005,Chinese_Male
0,14,-4,12.261650447029037,Chinese_Male
0,14,-3,12.329068372650939,Chinese_Male
0,14,-2,12.588232914669417,Chinese_Male
0,14,-1,12.826220134776396,Chinese_Male
0,15,-61,4.939717350224895,Chinese_Male
0,15,-60,5.230960651148322,Chinese_Male
0,15,-59,5.193258142187302,Chinese_Male
0,15,-58,5.270998336519601,Chinese_Male
0,15,-57,5.327189389506534,Chinese_Male
0,15,-56,5.489773950484392,Chinese_Male
0,15,-55,5.519121829678208,Chinese_Male
0,15,-54,5.621090052863639,Chinese_Male
0,15,-53,5.808573372646859,Chinese_Male
0,15,-52,5.8902245912973665,Chinese_Male
0,15,-51,6.086746564818473,Chinese_Male
0,15,-50,6.135897158906773,Chinese_Male
0,15,-49,6.284693421808204,Chinese_Male
0,15,-48,6.318184718116666,Chinese_Male
0,15,-47,6.470378226263729,Chinese_Male
0,15,-46,6.6170062663402085,Chinese_Male
0,15,-45,6.679475125700036,Chinese_Male
0,15,-44,6.850194630603154,Chinese_Male
0,15,-43,6.9470232686761735,Chinese_Male
0,15,-42,6.940685175160468,Chinese_Male
0,15,-41,7.199450161324195,Chinese_Male
0,15,-40,7.39522486247377,Chinese_Male
0,15,-39,7.587843012721125,Chinese_Male
0,15,-38,7.774556333216376,Chinese_Male
0,15,-37,8.033083862467748,Chinese_Male
0,15,-36,8.273824627541957,Chinese_Male
0,15,-35,8.481219770933347,Chinese_Male
0,15,-34,8.6049869000303,Chinese_Male
0,15,-33,8.845352082818076,Chinese_Male
0,15,-32,9.045551626343615,Chinese_Male
0,15,-31,9.371033091623628,Chinese_Male
0,15,-30,9.784405505576919,Chinese_Male
0,15,-29,9.737168874172184,Chinese_Male
0,15,-28,9.87567641619289,Chinese_Male
0,15,-27,10.029847673939893,Chinese_Male
0,15,-26,10.060566433807082,Chinese_Male
0,15,-25,10.346549141804534,Chinese_Male
0,15,-24,10.488086816997637,Chinese_Male
0,15,-23,10.513002650773576,Chinese_Male
0,15,-22,10.717021869341133,Chinese_Male
0,15,-21,10.738724863928315,Chinese_Male
0,15,-20,10.72012086927496,Chinese_Male
0,15,-19,10.809233218360308,Chinese_Male
0,15,-18,10.866626347433206,Chinese_Male
0,15,-17,11.041122364983359,Chinese_Male
0,15,-16,11.018460153084195,Chinese_Male
0,15,-15,11.206052030042452,Chinese_Male
0,15,-14,11.206565647334077,Chinese_Male
0,15,-13,11.18686542961912,Chinese_Male
0,15,-12,11.431332106955052,Chinese_Male
0,15,-11,11.308162423606163,Chinese_Male
0,15,-10,11.583785726445608,Chinese_Male
0,15,-9,11.655765135381808,Chinese_Male
0,15,-8,11.625191424196018,Chinese_Male
0,15,-7,11.827065785162198,Chinese_Male
0,15,-6,12.262447830728913,Chinese_Male
0,15,-5,12.257445517025317,Chinese_Male
0,15,-4,12.1765962497033,Chinese_Male
0,15,-3,12.469012395041982,Chinese_Male
0,15,-2,12.620593410594017,Chinese_Male
0,15,-1,12.70573820706555,Chinese_Male
0,16,-61,4.9317328933010405,Chinese_Male
0,16,-60,5.212815594380216,Chinese_Male
0,16,-59,5.221138005322519,Chinese_Male
0,16,-58,5.402587084440251,Chinese_Male
0,16,-57,5.434464599180807,Chinese_Male
0,16,-56,5.513694534146634,Chinese_Male
0,16,-55,5.627247725830337,Chinese_Male
0,16,-54,5.736512846556939,Chinese_Male
0,16,-53,5.742798820594238,Chinese_Male
0,16,-52,5.89468519303254,Chinese_Male
0,16,-51,5.974801352122569,Chinese_Male
0,16,-50,6.032191854812574,Chinese_Male
0,16,-49,6.116676237265787,Chinese_Male
0,16,-48,6.260766008123684,Chinese_Male
0,16,-47,6.514480122645273,Chinese_Male
0,16,-46,6.656430261028344,Chinese_Male
0,16,-45,6.732616604668275,Chinese_Male
0,16,-44,6.824110116778362,Chinese_Male
0,16,-43,6.925295302808833,Chinese_Male
0,16,-42,7.081818884850359,Chinese_Male
0,16,-41,7.226178430286947,Chinese_Male
0,16,-40,7.489744607648538,Chinese_Male
0,16,-39,7.712999458278072,Chinese_Male
0,16,-38,7.931524810252812,Chinese_Male
0,16,-37,8.142875441453642,Chinese_Male
0,16,-36,8.239388117591618,Chinese_Male
0,16,-35,8.303216642393513,Chinese_Male
0,16,-34,8.551517635945602,Chinese_Male
0,16,-33,8.797653958944283,Chinese_Male
0,16,-32,8.998284373796436,Chinese_Male
0,16,-31,9.263220129723337,Chinese_Male
0,16,-30,9.739163723050687,Chinese_Male
0,16,-29,9.75958885209713,Chinese_Male
0,16,-28,9.867114185903144,Chinese_Male
0,16,-27,10.115616851928092,Chinese_Male
0,16,-26,10.303176296500224,Chinese_Male
0,16,-25,10.362043142183277,Chinese_Male
0,16,-24,10.50533979745001,Chinese_Male
0,16,-23,10.592699111211212,Chinese_Male
0,16,-22,10.664786181919487,Chinese_Male
0,16,-21,10.736974745795342,Chinese_Male
0,16,-20,10.869450642118023,Chinese_Male
0,16,-19,10.828690191916513,Chinese_Male
0,16,-18,11.05873563627308,Chinese_Male
0,16,-17,11.066175154790452,Chinese_Male
0,16,-16,11.076091850517784,Chinese_Male
0,16,-15,11.124414934146076,Chinese_Male
0,16,-14,11.140762945767607,Chinese_Male
0,16,-13,11.203449483130331,Chinese_Male
0,16,-12,11.083858260400989,Chinese_Male
0,16,-11,11.21442765550598,Chinese_Male
0,16,-10,11.267898689163372,Chinese_Male
0,16,-9,11.515059324612107,Chinese_Male
0,16,-8,11.59647779479326,Chinese_Male
0,16,-7,11.848268152117345,Chinese_Male
0,16,-6,11.996505872076096,Chinese_Male
0,16,-5,12.077304145209611,Chinese_Male
0,16,-4,12.360550676477569,Chinese_Male
0,16,-3,12.431027588964415,Chinese_Male
0,16,-2,12.612503286612867,Chinese_Male
0,16,-1,12.62405554421074,Chinese_Male
0,17,-61,4.923748436377186,Chinese_Male
0,17,-60,5.290580123386386,Chinese_Male
0,17,-59,5.241414269420859,Chinese_Male
0,17,-58,5.305757628423169,Chinese_Male
0,17,-57,5.388141213185098,Chinese_Male
0,17,-56,5.49455806721684,Chinese_Male
0,17,-55,5.563782525914957,Chinese_Male
0,17,-54,5.711119831944413,Chinese_Male
0,17,-53,5.770015876616013,Chinese_Male
0,17,-52,5.809933760064233,Chinese_Male
0,17,-51,6.102111594012029,Chinese_Male
0,17,-50,6.135897158906773,Chinese_Male
0,17,-49,6.218762627873838,Chinese_Male
0,17,-48,6.428768900325372,Chinese_Male
0,17,-47,6.640485540878258,Chinese_Male
0,17,-46,6.706228991160726,Chinese_Male
0,17,-45,6.8470751747537095,Chinese_Male
0,17,-44,6.950519683775433,Chinese_Male
0,17,-43,7.085292142377435,Chinese_Male
0,17,-42,7.234552625473668,Chinese_Male
0,17,-41,7.313999885450276,Chinese_Male
0,17,-40,7.47651184332407,Chinese_Male
0,17,-39,7.800795770832944,Chinese_Male
0,17,-38,7.901977802810658,Chinese_Male
0,17,-37,8.1501948800527,Chinese_Male
0,17,-36,8.331822960089898,Chinese_Male
0,17,-35,8.511785964723016,Chinese_Male
0,17,-34,8.731530825030745,Chinese_Male
0,17,-33,8.995512843161501,Chinese_Male
0,17,-32,9.231119358565877,Chinese_Male
0,17,-31,9.449284434938356,Chinese_Male
0,17,-30,9.779185299900817,Chinese_Male
0,17,-29,9.819950331125828,Chinese_Male
0,17,-28,9.933899582163162,Chinese_Male
0,17,-27,10.077878413613284,Chinese_Male
0,17,-26,10.215423792972917,Chinese_Male
0,17,-25,10.458450255651005,Chinese_Male
0,17,-24,10.619209468435672,Chinese_Male
0,17,-23,10.66026784940834,Chinese_Male
0,17,-22,10.751845660955565,Chinese_Male
0,17,-21,10.967990339347907,Chinese_Male
0,17,-20,10.939723476397113,Chinese_Male
0,17,-19,10.816308481471655,Chinese_Male
0,17,-18,11.06407200540752,Chinese_Male
0,17,-17,10.976700905479403,Chinese_Male
0,17,-16,10.996848266546602,Chinese_Male
0,17,-15,11.118972461086319,Chinese_Male
0,17,-14,11.12431227037599,Chinese_Male
0,17,-13,11.315852512484106,Chinese_Male
0,17,-12,11.195347195124217,Chinese_Male
0,17,-11,11.45438866184245,Chinese_Male
0,17,-10,11.585677265591011,Chinese_Male
0,17,-9,11.574003650745361,Chinese_Male
0,17,-8,11.753445635528331,Chinese_Male
0,17,-7,11.846340664212333,Chinese_Male
0,17,-6,12.126565078132582,Chinese_Male
0,17,-5,12.087094437156116,Chinese_Male
0,17,-4,12.257694437851095,Chinese_Male
0,17,-3,12.293082766893242,Chinese_Male
0,17,-2,12.572052666707117,Chinese_Male
0,17,-1,12.695527874208699,Chinese_Male
0,18,-61,4.94237883586618,Chinese_Male
0,18,-60,5.308725180154492,Chinese_Male
0,18,-59,5.325053858826511,Chinese_Male
0,18,-58,5.35293095314944,Chinese_Male
0,18,-57,5.490540276965087,Chinese_Male
0,18,-56,5.532831001076426,Chinese_Male
0,18,-55,5.59904097031239,Chinese_Male
0,18,-54,5.699577552575082,Chinese_Male
0,18,-53,5.808573372646859,Chinese_Male
0,18,-52,5.954903316457391,Chinese_Male
0,18,-51,5.970411343781553,Chinese_Male
0,18,-50,6.129415577400886,Chinese_Male
0,18,-49,6.216635828069504,Chinese_Male
0,18,-48,6.388363141441422,Chinese_Male
0,18,-47,6.577482831761766,Chinese_Male
0,18,-46,6.716603726604972,Chinese_Male
0,18,-45,6.859338592977149,Chinese_Male
0,18,-44,6.942493679521649,Chinese_Male
0,18,-43,7.1761545450954065,Chinese_Male
0,18,-42,7.1552857474286595,Chinese_Male
0,18,-41,7.449550392332806,Chinese_Male
0,18,-40,7.712811206260987,Chinese_Male
0,18,-39,7.76343563783087,Chinese_Male
0,18,-38,7.8927443629849865,Chinese_Male
0,18,-37,8.197771230946586,Chinese_Male
0,18,-36,8.36263457425599,Chinese_Male
0,18,-35,8.522574033119371,Chinese_Male
0,18,-34,8.722619281016629,Chinese_Male
0,18,-33,9.071476521923472,Chinese_Male
0,18,-32,9.169846994152865,Chinese_Male
0,18,-31,9.431895247535083,Chinese_Male
0,18,-30,9.927091127390419,Chinese_Male
0,18,-29,9.880311810154526,Chinese_Male
0,18,-28,9.952736488800602,Chinese_Male
0,18,-27,10.165362975161246,Chinese_Male
0,18,-26,10.4511511063698,Chinese_Male
0,18,-25,10.52559092395889,Chinese_Male
0,18,-24,10.620934766480909,Chinese_Male
0,18,-23,10.715708865364958,Chinese_Male
0,18,-22,10.889399637832566,Chinese_Male
0,18,-21,10.803479234848352,Chinese_Male
0,18,-20,10.936209834683156,Chinese_Male
0,18,-19,11.120544795259574,Chinese_Male
0,18,-18,11.037390159735317,Chinese_Male
0,18,-17,11.051859274900684,Chinese_Male
0,18,-16,11.063484916704187,Chinese_Male
0,18,-15,11.158883930191212,Chinese_Male
0,18,-14,11.201082088870203,Chinese_Male
0,18,-13,11.100259816838342,Chinese_Male
0,18,-12,11.111730494081796,Chinese_Male
0,18,-11,11.19380600652394,Chinese_Male
0,18,-10,11.515690317211115,Chinese_Male
0,18,-9,11.505552175235776,Chinese_Male
0,18,-8,11.592649310872895,Chinese_Male
0,18,-7,11.757676220581716,Chinese_Male
0,18,-6,11.881976123459188,Chinese_Male
0,18,-5,12.116465312995633,Chinese_Male
0,18,-4,12.069784001898883,Chinese_Male
0,18,-3,12.251099560175929,Chinese_Male
0,18,-2,12.525534453815505,Chinese_Male
0,18,-1,12.59546661221156,Chinese_Male
0,19,-61,4.937055864583611,Chinese_Male
0,19,-60,5.17134117891026,Chinese_Male
0,19,-59,5.2591560005069065,Chinese_Male
0,19,-58,5.273481143084142,Chinese_Male
0,19,-57,5.35157011897796,Chinese_Male
0,19,-56,5.470637483554599,Chinese_Male
0,19,-55,5.5402768963166675,Chinese_Male
0,19,-54,5.58646321475565,Chinese_Male
0,19,-53,5.663415740530732,Chinese_Male
0,19,-52,5.8143943617994065,Chinese_Male
0,19,-51,5.935291277053426,Chinese_Male
0,19,-50,6.027870800475315,Chinese_Male
0,19,-49,6.125183436483124,Chinese_Male
0,19,-48,6.296918529230376,Chinese_Male
0,19,-47,6.428376420186067,Chinese_Male
0,19,-46,6.619081213429058,Chinese_Male
0,19,-45,6.7285287985937945,Chinese_Male
0,19,-44,6.8943376539989565,Chinese_Male
0,19,-43,7.031959862521234,Chinese_Male
0,19,-42,7.021885391694378,Chinese_Male
0,19,-41,7.138356975123618,Chinese_Male
0,19,-40,7.357416964403864,Chinese_Male
0,19,-39,7.714867464928175,Chinese_Male
0,19,-38,7.8151834684493355,Chinese_Male
0,19,-37,7.9434207396292695,Chinese_Male
0,19,-36,8.183202232935804,Chinese_Male
0,19,-35,8.448855565744287,Chinese_Male
0,19,-34,8.703013884185575,Chinese_Male
0,19,-33,8.963714093912307,Chinese_Male
0,19,-32,9.206610412800673,Chinese_Male
0,19,-31,9.49797415966752,Chinese_Male
0,19,-30,9.801806191163932,Chinese_Male
0,19,-29,9.735444260485652,Chinese_Male
0,19,-28,9.963011165148297,Chinese_Male
0,19,-27,10.029847673939893,Chinese_Male
0,19,-26,10.24467462748202,Chinese_Male
0,19,-25,10.40336047652659,Chinese_Male
0,19,-24,10.446679663911942,Chinese_Male
0,19,-23,10.589234047713925,Chinese_Male
0,19,-22,10.717021869341133,Chinese_Male
